Demographic,Mean Scale Score
Hispanic,659
Black,s
White,673
Asian,695
Black,659
Hispanic,673
White,686
Asian,700
Black,s
Hispanic,674
White,706
Asian,691
Black,665
Hispanic,663
White,696
Asian,s
Black,s
Hispanic,675
White,709
Asian,s
Black,s
Hispanic,680
White,702
Black,s
Hispanic,640
White,s
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,686
White,s
Black,645
Hispanic,675
White,701
Asian,697
Black,678
Hispanic,674
White,697
Asian,702
Black,656
Hispanic,648
White,s
Asian,694
Black,683
Hispanic,672
White,s
Asian,710
Black,674
Hispanic,674
White,s
Asian,698
Black,678
Hispanic,672
White,s
Asian,691
Black,669
Hispanic,664
White,s
Asian,704
Black,688
Hispanic,675
White,s
Asian,705
Black,682
Hispanic,678
White,s
Asian,708
Black,675
Hispanic,668
White,s
Asian,s
Black,684
Hispanic,677
White,706
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,707
Black,677
Hispanic,673
White,696
Asian,700
Black,681
Hispanic,675
White,700
Asian,s
Black,661
Hispanic,658
White,s
Black,659
Hispanic,653
White,s
Asian,s
Black,669
Hispanic,676
White,s
Asian,s
Black,679
Hispanic,681
White,s
Asian,s
Black,671
Hispanic,680
White,670
Asian,s
Black,679
Hispanic,680
White,700
Asian,s
Black,643
Hispanic,633
White,s
Asian,s
Black,640
Hispanic,647
White,s
Asian,s
Black,666
Hispanic,663
White,s
Asian,s
Black,675
Hispanic,686
White,s
Asian,s
Black,675
Hispanic,682
White,s
Asian,s
Black,682
Hispanic,689
White,677
Asian,s
Black,669
Hispanic,681
White,s
Asian,667
Black,638
Hispanic,642
White,s
Asian,s
Black,647
Hispanic,636
White,s
Asian,s
Black,654
Hispanic,651
White,s
Asian,s
Black,663
Hispanic,665
White,s
Asian,s
Black,673
Hispanic,673
White,s
Asian,s
Black,667
Hispanic,671
White,s
Asian,s
Black,676
Hispanic,683
White,s
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,s
Black,674
Hispanic,680
White,676
Asian,692
Black,675
Hispanic,681
White,688
Asian,745
Black,s
Hispanic,719
White,737
Asian,s
Black,714
Hispanic,698
White,713
Asian,741
Black,s
Hispanic,s
White,727
Asian,746
Black,760
Hispanic,s
White,741
Asian,738
Black,734
Hispanic,725
White,740
Asian,721
Black,706
Hispanic,713
White,714
Asian,724
Black,708
Hispanic,722
White,727
Asian,710
Black,s
Hispanic,722
White,729
Asian,739
Black,s
Hispanic,711
White,730
Asian,722
Black,696
Hispanic,696
White,720
Asian,747
Black,s
Hispanic,740
White,729
Asian,734
Black,731
Hispanic,s
White,741
Asian,746
Black,748
Hispanic,727
White,738
Asian,738
Black,721
Hispanic,727
White,730
Asian,698
Black,s
Hispanic,709
White,721
Asian,748
Black,s
Hispanic,714
White,733
Asian,746
Black,715
Hispanic,709
White,740
Asian,736
Black,s
Hispanic,712
White,712
Asian,726
Black,728
Hispanic,s
White,726
Asian,759
Black,741
Hispanic,724
White,737
Asian,718
Black,702
Hispanic,701
White,708
Asian,761
Black,s
Hispanic,746
White,750
Asian,728
Black,s
Hispanic,715
White,721
Asian,745
Black,731
Hispanic,718
White,741
Asian,754
Black,718
Hispanic,709
White,732
Asian,746
Black,s
Hispanic,723
White,730
Asian,750
Black,719
Hispanic,s
White,734
Asian,726
Black,s
Hispanic,702
White,716
Asian,714
Black,709
Hispanic,715
White,723
Asian,747
Black,702
Hispanic,724
White,745
Asian,728
Black,s
Hispanic,712
White,718
Asian,736
Black,723
Hispanic,702
White,734
Asian,750
Black,705
Hispanic,712
White,729
Asian,759
Black,s
Hispanic,735
White,743
Asian,721
Black,s
Hispanic,691
White,702
Asian,730
Black,s
Hispanic,681
White,707
Asian,738
Black,s
Hispanic,727
White,726
Asian,743
Black,695
Hispanic,710
White,728
Asian,724
Black,s
Hispanic,707
White,719
Asian,733
Black,720
Hispanic,699
White,723
Asian,740
Black,711
Hispanic,699
White,720
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,739
Black,716
Hispanic,715
White,727
Asian,747
Black,718
Hispanic,721
White,733
Asian,682
Black,663
Hispanic,656
White,698
Asian,705
Black,673
Hispanic,671
White,696
Asian,701
Black,658
Hispanic,675
White,693
Asian,697
Black,672
Hispanic,677
White,702
Asian,703
Black,669
Hispanic,675
White,696
Asian,712
Black,675
Hispanic,681
White,700
Asian,679
Black,645
Hispanic,655
White,654
Asian,688
Black,654
Hispanic,669
White,678
Asian,694
Black,675
Hispanic,673
White,714
Asian,703
Black,687
Hispanic,680
White,705
Asian,700
Black,676
Hispanic,676
White,691
Asian,698
Black,673
Hispanic,685
White,705
Asian,713
Black,679
Hispanic,680
White,704
Asian,676
Black,645
Hispanic,642
White,669
Asian,694
Black,652
Hispanic,666
White,671
Asian,695
Black,662
Hispanic,675
White,709
Asian,695
Black,672
Hispanic,670
White,699
Asian,707
Black,693
Hispanic,680
White,700
Asian,703
Black,648
Hispanic,670
White,692
Asian,702
Black,672
Hispanic,683
White,700
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,701
Black,665
Hispanic,676
White,697
Asian,709
Black,675
Hispanic,681
White,701
Asian,704
Black,656
Hispanic,659
Asian,704
Black,678
Hispanic,674
White,s
Asian,707
Black,697
Hispanic,694
White,s
Asian,709
Black,s
Hispanic,669
White,s
Asian,702
Black,672
Hispanic,693
White,s
Asian,701
Black,677
Hispanic,680
White,s
Asian,697
Black,678
Hispanic,673
Asian,702
Black,633
Hispanic,651
White,s
Asian,708
Black,669
Hispanic,663
Asian,713
Black,663
Hispanic,647
White,s
Black,s
Asian,721
Black,673
Hispanic,676
White,s
Asian,704
Black,655
Hispanic,668
White,s
Asian,718
Black,669
Hispanic,706
White,s
Asian,719
Black,670
Hispanic,679
Asian,684
Black,635
Hispanic,650
White,s
Asian,706
Black,644
Hispanic,653
White,s
Asian,718
Black,664
Hispanic,661
Asian,710
Black,649
Hispanic,662
White,s
Asian,704
Black,s
Hispanic,677
White,s
Asian,706
Black,654
Hispanic,677
White,s
Asian,716
Black,668
Hispanic,709
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,708
Black,668
Hispanic,685
White,s
Asian,709
Black,672
Hispanic,683
Asian,688
Black,s
Hispanic,662
Asian,692
Black,s
Hispanic,678
White,s
Asian,711
Black,667
Hispanic,652
White,s
Asian,698
Black,s
Hispanic,674
White,s
Asian,703
Black,692
Hispanic,686
White,s
Asian,695
Black,685
Hispanic,688
Asian,695
Black,668
Hispanic,688
White,s
Asian,698
Black,651
Hispanic,639
White,s
Asian,699
Black,642
Hispanic,652
Asian,705
Black,s
Hispanic,660
Asian,725
Black,649
Hispanic,681
White,s
Asian,717
Black,663
Hispanic,685
White,s
Asian,717
Black,682
Hispanic,687
White,s
Asian,721
Black,690
Hispanic,689
Asian,692
Black,657
Hispanic,647
White,s
Asian,706
Black,679
Hispanic,645
White,s
Asian,712
Black,s
Hispanic,671
Asian,711
Black,667
Hispanic,685
Asian,709
Black,644
Hispanic,674
Asian,714
Black,671
Hispanic,673
White,s
Asian,713
Black,672
Hispanic,683
White,s
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,709
Black,679
Hispanic,680
White,s
Asian,709
Black,676
Hispanic,687
White,s
Asian,704
Black,669
Hispanic,665
White,695
Asian,713
Black,687
Hispanic,687
White,706
Asian,s
Black,686
Hispanic,679
White,711
Asian,704
Black,690
Hispanic,697
White,700
Asian,s
Black,s
Hispanic,691
White,704
Asian,705
Black,689
Hispanic,690
White,704
Asian,708
Black,698
Hispanic,691
White,700
Asian,709
Black,666
Hispanic,673
White,692
Asian,s
Black,687
Hispanic,673
White,710
Asian,726
Black,697
Hispanic,679
White,720
Asian,s
Black,692
Hispanic,674
White,722
Asian,709
Black,690
Hispanic,697
White,697
Asian,s
Black,663
Hispanic,696
White,703
Asian,728
Black,697
Hispanic,692
White,714
Black,671
Hispanic,659
White,695
Asian,692
Black,676
Hispanic,677
White,690
Asian,705
Black,684
Hispanic,676
White,704
Asian,719
Black,704
Hispanic,692
White,713
Asian,s
Black,671
Hispanic,674
White,709
Asian,698
Black,673
Hispanic,681
White,687
Asian,s
Black,651
Hispanic,692
White,696
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,710
Black,677
Hispanic,689
White,698
Asian,721
Black,685
Hispanic,692
White,703
Asian,704
Black,655
Hispanic,683
White,706
Asian,723
Black,685
Hispanic,703
White,719
Asian,s
Black,s
Hispanic,669
White,704
Asian,726
Black,s
Hispanic,688
White,711
Asian,704
Black,s
Hispanic,689
White,711
Asian,716
Black,s
Hispanic,700
White,702
Asian,713
Black,s
Hispanic,700
White,706
Asian,722
Black,651
Hispanic,650
White,701
Asian,721
Black,684
Hispanic,671
White,715
Asian,725
Black,669
Hispanic,697
White,716
Asian,s
Black,671
Hispanic,681
White,720
Asian,748
Black,s
Hispanic,697
White,730
Asian,718
Black,s
Hispanic,700
White,723
Asian,740
Black,s
Hispanic,718
White,723
Asian,735
Black,673
Hispanic,679
White,699
Asian,726
Black,653
Hispanic,659
White,706
Asian,720
Black,691
Hispanic,678
White,709
Asian,709
Black,672
Hispanic,688
White,706
Asian,s
Black,s
Hispanic,684
White,716
Asian,736
Black,s
Hispanic,685
White,723
Asian,730
Hispanic,686
White,729
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,721
Black,698
Hispanic,694
White,715
Asian,728
Black,710
Hispanic,702
White,719
Asian,s
Black,664
Hispanic,674
White,693
Asian,s
Black,679
Hispanic,668
White,704
Asian,708
Black,675
Hispanic,682
White,709
Asian,711
Black,714
Hispanic,703
White,706
Asian,731
Black,712
Hispanic,705
White,728
Asian,710
Black,679
Hispanic,689
White,703
Asian,705
Black,690
Hispanic,690
White,709
Asian,682
Black,656
Hispanic,653
White,695
Asian,715
Black,661
Hispanic,668
White,709
Asian,722
Black,670
Hispanic,667
White,699
Asian,732
Black,702
Hispanic,683
White,725
Asian,718
Black,686
Hispanic,691
White,718
Asian,716
Black,690
Hispanic,690
White,724
Asian,730
Black,689
Hispanic,689
White,717
Asian,s
Black,660
Hispanic,659
White,700
Asian,690
Black,656
Hispanic,660
White,705
Asian,711
Black,668
Hispanic,665
White,689
Asian,719
Black,679
Hispanic,675
White,705
Asian,731
Black,697
Hispanic,700
White,715
Asian,730
Black,697
Hispanic,693
White,724
Asian,724
Black,698
Hispanic,689
White,732
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
White,s
Asian,719
Black,688
Hispanic,691
White,715
Asian,720
Black,692
Hispanic,689
White,717
Asian,701
Black,700
Hispanic,698
White,s
Asian,708
Black,676
Hispanic,698
White,s
Asian,720
Black,705
Hispanic,694
Asian,739
Black,698
Hispanic,702
White,686
Asian,733
Black,707
Hispanic,699
White,s
Asian,692
Black,694
Hispanic,688
White,700
Asian,718
Black,683
Hispanic,697
White,730
Asian,699
Black,646
Hispanic,659
White,s
Asian,694
Black,660
Hispanic,665
White,s
Asian,713
Black,671
Hispanic,688
Asian,720
Black,714
Hispanic,705
Asian,715
Black,693
Hispanic,688
White,686
Asian,711
Black,689
Hispanic,684
White,s
Asian,706
Black,702
Hispanic,683
White,s
Asian,s
Black,668
Hispanic,664
White,s
Asian,703
Black,658
Hispanic,669
White,s
Asian,694
Black,695
Hispanic,694
Asian,727
Black,699
Hispanic,693
White,s
Asian,720
Black,690
Hispanic,687
Asian,720
Black,691
Hispanic,682
White,682
Asian,714
Black,677
Hispanic,681
White,s
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,708
Black,691
Hispanic,684
White,699
Asian,713
Black,687
Hispanic,687
White,730
Asian,694
Black,694
Hispanic,681
White,696
Asian,711
Black,s
Hispanic,684
White,706
Asian,695
Black,s
Hispanic,691
White,706
Asian,701
Black,s
Hispanic,691
White,697
Asian,719
Black,698
Hispanic,697
White,704
Asian,s
Black,s
Hispanic,688
White,697
Asian,s
Black,689
Hispanic,692
White,702
Asian,694
Black,685
Hispanic,681
White,700
Asian,711
Black,689
Hispanic,695
White,707
Asian,732
Black,694
Hispanic,693
White,722
Asian,718
Black,s
Hispanic,697
White,724
Asian,738
Black,s
Hispanic,705
White,721
Black,s
Hispanic,695
White,707
Asian,s
Black,s
Hispanic,686
White,712
Asian,692
Black,666
Hispanic,662
White,687
Asian,688
Black,668
Hispanic,678
White,695
Asian,712
Black,683
Hispanic,684
White,700
Asian,726
Hispanic,692
White,705
Asian,713
Black,s
Hispanic,698
White,713
Asian,s
Black,s
Hispanic,700
White,717
Asian,s
Black,695
Hispanic,702
White,708
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,s
Black,691
Hispanic,693
White,707
Asian,s
Black,691
Hispanic,693
White,708
Asian,687
Black,694
Hispanic,679
White,698
Asian,713
Black,s
Hispanic,689
White,693
Asian,715
Black,s
Hispanic,698
White,707
Asian,698
Black,s
Hispanic,697
White,701
Asian,708
Black,701
Hispanic,707
White,707
Asian,700
Hispanic,696
White,699
Asian,698
Black,s
Hispanic,691
White,698
Asian,714
Black,s
Hispanic,681
White,702
Asian,694
Black,s
Hispanic,675
White,705
Asian,709
Black,s
Hispanic,687
White,711
Asian,731
Black,s
Hispanic,705
White,725
Asian,726
Black,s
Hispanic,719
White,721
Asian,725
Black,702
Hispanic,692
White,717
Asian,725
Hispanic,720
White,723
Asian,708
Black,661
Hispanic,665
White,697
Asian,708
Black,s
Hispanic,689
White,694
Asian,704
Black,s
Hispanic,670
White,694
Asian,698
Black,s
Hispanic,679
White,701
Asian,722
Black,s
Hispanic,701
White,710
Asian,706
Black,683
Hispanic,707
White,711
Asian,725
Black,696
Hispanic,680
White,712
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Black,s
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,712
Black,692
Hispanic,702
White,709
Asian,711
Black,695
Hispanic,699
White,712
Asian,699
Hispanic,673
Asian,704
Black,s
Hispanic,704
White,s
Asian,707
Black,s
Hispanic,691
Asian,717
Black,s
Hispanic,s
Asian,716
Black,s
Hispanic,s
White,s
Asian,704
Black,s
Hispanic,691
Asian,706
Hispanic,s
White,s
Asian,721
Black,s
Hispanic,679
Asian,710
Hispanic,s
Asian,719
Black,s
Hispanic,685
Asian,717
Black,s
Hispanic,691
Asian,713
Black,s
Hispanic,s
Asian,709
Black,s
Hispanic,685
Asian,728
Black,s
Hispanic,686
White,s
Asian,698
Black,s
Hispanic,652
Asian,708
Black,s
Hispanic,678
Asian,718
Hispanic,s
Asian,717
Black,s
Hispanic,693
White,s
Asian,716
Black,s
Hispanic,678
Asian,713
Black,s
Hispanic,697
Asian,725
Black,s
Hispanic,690
Asian,
Black,
Hispanic,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,709
Black,s
Hispanic,691
Asian,719
Black,671
Hispanic,687
White,s
Asian,717
Black,673
Hispanic,679
White,s
Asian,716
Black,s
Hispanic,675
White,s
Asian,712
Black,s
Hispanic,698
White,s
Asian,s
Black,679
Hispanic,695
White,s
Asian,725
Black,715
Hispanic,683
White,s
Asian,702
Black,s
Hispanic,682
White,s
Asian,s
Black,676
Hispanic,683
White,s
Asian,s
Black,669
Hispanic,677
White,673
Asian,727
Black,669
Hispanic,682
White,s
Asian,702
Black,s
Hispanic,674
White,s
Asian,717
Black,s
Hispanic,695
White,s
Asian,749
Black,691
Hispanic,683
White,706
Asian,711
Black,696
Hispanic,685
White,702
Asian,717
Black,s
Hispanic,685
White,s
Asian,s
Black,s
Hispanic,667
White,s
Asian,s
Black,687
Hispanic,692
White,s
Asian,708
Black,677
Hispanic,691
White,s
Asian,s
Black,s
Hispanic,679
White,s
Asian,715
Black,s
Hispanic,690
White,s
Asian,727
Black,681
Hispanic,693
White,702
Asian,714
Black,683
Hispanic,678
White,694
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,713
Black,687
Hispanic,686
White,702
Asian,713
Black,680
Hispanic,683
White,707
Asian,704
Black,689
Hispanic,690
White,691
Asian,732
Black,699
Hispanic,667
White,714
Asian,714
Black,683
Hispanic,699
White,715
Asian,713
Black,s
Hispanic,681
White,706
Asian,722
Black,s
Hispanic,695
White,713
Asian,701
Black,s
Hispanic,698
White,704
Asian,697
Black,694
Hispanic,697
White,702
Asian,722
Black,688
Hispanic,690
White,699
Asian,727
Black,696
Hispanic,679
White,703
Asian,715
Black,676
Hispanic,674
White,710
Asian,723
Black,678
Hispanic,715
White,721
Asian,751
Black,s
Hispanic,700
White,721
Asian,722
Black,s
Hispanic,710
White,725
Asian,721
Black,s
Hispanic,707
White,723
Asian,695
Black,s
Asian,s
Hispanic,669
White,679
Asian,723
Black,683
Hispanic,685
White,695
Asian,712
Black,684
Hispanic,667
White,677
Asian,710
Black,682
Hispanic,s
White,713
Asian,712
Black,s
Hispanic,694
White,711
Asian,722
Black,s
Hispanic,700
White,715
Asian,702
Black,706
Hispanic,701
White,709
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,713
Black,705
Hispanic,702
White,714
Asian,709
Black,702
Hispanic,702
White,711
Asian,730
Black,s
Hispanic,689
White,716
Asian,731
Black,s
Hispanic,721
White,744
Asian,733
Black,s
Hispanic,696
White,731
Asian,741
Black,s
Hispanic,687
White,722
