DBN,Demographic,Mean Scale Score
04M083,All Students,678
04M083,All Students,665
04M083,All Students,665
04M083,All Students,675
04M083,All Students,696
04M083,All Students,691
04M083,All Students,677
04M083,All Students,676
04M083,All Students,652
04M083,All Students,
04M083,All Students,
04M083,All Students,
04M083,All Students,
04M083,All Students,
04M083,All Students,679
04M083,All Students,673
04M096,All Students,658
04M096,All Students,642
04M096,All Students,650
04M096,All Students,656
04M096,All Students,646
04M096,All Students,649
04M096,All Students,651
04M096,All Students,634
04M096,All Students,648
04M096,All Students,653
04M096,All Students,652
04M096,All Students,656
04M096,All Students,660
04M096,All Students,648
04M096,All Students,664
04M096,All Students,655
04M096,All Students,657
04M096,All Students,663
04M096,All Students,659
04M096,All Students,660
04M096,All Students,664
04M096,All Students,639
04M096,All Students,651
04M096,All Students,647
04M096,All Students,658
04M096,All Students,652
04M096,All Students,652
04M096,All Students,651
04M096,All Students,647
04M096,All Students,645
04M096,All Students,659
04M096,All Students,656
04M096,All Students,654
04M096,All Students,651
04M096,All Students,655
04M096,All Students,650
04M096,All Students,650
04M096,All Students,651
04M096,All Students,660
04M096,All Students,644
04M096,All Students,646
04M096,All Students,642
04M096,All Students,
04M096,All Students,
04M096,All Students,
04M096,All Students,
04M096,All Students,
04M096,All Students,653
04M096,All Students,652
04M102,All Students,654
04M102,All Students,645
04M102,All Students,659
04M102,All Students,668
04M102,All Students,659
04M102,All Students,657
04M102,All Students,667
04M102,All Students,644
04M102,All Students,647
04M102,All Students,652
04M102,All Students,654
04M102,All Students,666
04M102,All Students,665
04M102,All Students,660
04M102,All Students,660
04M102,All Students,653
04M102,All Students,659
04M102,All Students,660
04M102,All Students,661
04M102,All Students,661
04M102,All Students,663
04M102,All Students,624
04M102,All Students,
04M102,All Students,
04M102,All Students,
04M102,All Students,
04M102,All Students,
04M102,All Students,661
04M102,All Students,663
04M108,All Students,663
04M108,All Students,659
04M108,All Students,664
04M108,All Students,668
04M108,All Students,665
04M108,All Students,664
04M108,All Students,669
04M108,All Students,647
04M108,All Students,649
04M108,All Students,649
04M108,All Students,666
04M108,All Students,668
04M108,All Students,668
04M108,All Students,657
04M108,All Students,647
04M108,All Students,659
04M108,All Students,669
04M108,All Students,672
04M108,All Students,666
04M108,All Students,666
04M108,All Students,666
04M108,All Students,651
04M108,All Students,648
04M108,All Students,655
04M108,All Students,666
04M108,All Students,656
04M108,All Students,661
04M108,All Students,655
04M108,All Students,646
04M108,All Students,658
04M108,All Students,666
04M108,All Students,661
04M108,All Students,662
04M108,All Students,659
04M108,All Students,646
04M108,All Students,658
04M108,All Students,652
04M108,All Students,651
04M108,All Students,652
04M108,All Students,
04M108,All Students,
04M108,All Students,
04M108,All Students,
04M108,All Students,
04M108,All Students,661
04M108,All Students,659
04M146,All Students,644
04M146,All Students,637
04M146,All Students,640
04M146,All Students,647
04M146,All Students,643
04M146,All Students,639
04M146,All Students,647
04M146,All Students,631
04M146,All Students,640
04M146,All Students,638
04M146,All Students,638
04M146,All Students,651
04M146,All Students,651
04M146,All Students,644
04M146,All Students,643
04M146,All Students,645
04M146,All Students,653
04M146,All Students,656
04M146,All Students,652
04M146,All Students,660
04M146,All Students,660
04M146,All Students,635
04M146,All Students,
04M146,All Students,
04M146,All Students,
04M146,All Students,
04M146,All Students,
04M146,All Students,649
04M146,All Students,650
04M155,All Students,657
04M155,All Students,640
04M155,All Students,641
04M155,All Students,648
04M155,All Students,655
04M155,All Students,653
04M155,All Students,650
04M155,All Students,638
04M155,All Students,642
04M155,All Students,626
04M155,All Students,647
04M155,All Students,644
04M155,All Students,657
04M155,All Students,666
04M155,All Students,634
04M155,All Students,635
04M155,All Students,659
04M155,All Students,662
04M155,All Students,660
04M155,All Students,658
04M155,All Students,656
04M155,All Students,639
04M155,All Students,
04M155,All Students,
04M155,All Students,
04M155,All Students,
04M155,All Students,
04M155,All Students,655
04M155,All Students,657
04M171,All Students,665
04M171,All Students,665
04M171,All Students,671
04M171,All Students,679
04M171,All Students,669
04M171,All Students,666
04M171,All Students,671
04M171,All Students,665
04M171,All Students,662
04M171,All Students,664
04M171,All Students,685
04M171,All Students,682
04M171,All Students,684
04M171,All Students,683
04M171,All Students,654
04M171,All Students,666
04M171,All Students,660
04M171,All Students,670
04M171,All Students,677
04M171,All Students,668
04M171,All Students,669
04M171,All Students,646
04M171,All Students,657
04M171,All Students,658
04M171,All Students,667
04M171,All Students,659
04M171,All Students,668
04M171,All Students,666
04M171,All Students,643
04M171,All Students,657
04M171,All Students,660
04M171,All Students,661
04M171,All Students,659
04M171,All Students,670
04M171,All Students,646
04M171,All Students,651
04M171,All Students,646
04M171,All Students,650
04M171,All Students,656
04M171,All Students,
04M171,All Students,
04M171,All Students,
04M171,All Students,
04M171,All Students,
04M171,All Students,665
04M171,All Students,669
04M182,All Students,668
04M182,All Students,670
04M182,All Students,677
04M182,All Students,666
04M182,All Students,669
04M182,All Students,659
04M182,All Students,672
04M182,All Students,665
04M182,All Students,664
04M182,All Students,677
04M182,All Students,681
04M182,All Students,682
04M182,All Students,677
04M182,All Students,674
04M182,All Students,683
04M182,All Students,673
04M182,All Students,683
04M182,All Students,700
04M182,All Students,677
04M182,All Students,671
04M182,All Students,668
04M182,All Students,669
04M182,All Students,
04M182,All Students,
04M182,All Students,
04M182,All Students,
04M182,All Students,
04M182,All Students,669
04M182,All Students,672
04M206,All Students,638
04M206,All Students,653
04M206,All Students,654
04M206,All Students,657
04M206,All Students,657
04M206,All Students,655
04M206,All Students,655
04M206,All Students,639
04M206,All Students,628
04M206,All Students,639
04M206,All Students,654
04M206,All Students,657
04M206,All Students,664
04M206,All Students,656
04M206,All Students,637
04M206,All Students,647
04M206,All Students,650
04M206,All Students,656
04M206,All Students,668
04M206,All Students,664
04M206,All Students,665
04M206,All Students,643
04M206,All Students,657
04M206,All Students,
04M206,All Students,
04M206,All Students,
04M206,All Students,
04M206,All Students,
04M206,All Students,661
04M206,All Students,658
04M224,All Students,677
04M224,All Students,663
04M224,All Students,670
04M224,All Students,675
04M224,All Students,666
04M224,All Students,665
04M224,All Students,665
04M224,All Students,661
04M224,All Students,666
04M224,All Students,668
04M224,All Students,670
04M224,All Students,681
04M224,All Students,670
04M224,All Students,668
04M224,All Students,666
04M224,All Students,670
04M224,All Students,669
04M224,All Students,667
04M224,All Students,664
04M224,All Students,663
04M224,All Students,662
04M224,All Students,
04M224,All Students,
04M224,All Students,
04M224,All Students,
04M224,All Students,
04M224,All Students,666
04M224,All Students,665
04M372,All Students,647
04M372,All Students,652
04M372,All Students,658
04M372,All Students,653
04M372,All Students,650
04M372,All Students,655
04M372,All Students,660
04M372,All Students,644
04M372,All Students,645
04M372,All Students,
04M372,All Students,
04M372,All Students,652
04M372,All Students,653
04M375,All Students,642
04M375,All Students,644
04M375,All Students,655
04M375,All Students,649
04M375,All Students,630
04M375,All Students,655
04M375,All Students,664
04M375,All Students,659
04M375,All Students,645
04M375,All Students,651
04M375,All Students,656
04M375,All Students,660
04M375,All Students,650
04M375,All Students,
04M375,All Students,
04M375,All Students,658
04M375,All Students,657
04M377,All Students,647
04M377,All Students,651
04M377,All Students,651
04M377,All Students,655
04M377,All Students,650
04M377,All Students,653
04M377,All Students,656
04M377,All Students,639
04M377,All Students,644
04M377,All Students,
04M377,All Students,
04M377,All Students,647
04M377,All Students,651
04M381,All Students,651
04M381,All Students,646
04M381,All Students,646
04M381,All Students,654
04M381,All Students,649
04M381,All Students,648
04M381,All Students,650
04M381,All Students,639
04M381,All Students,639
04M381,All Students,
04M381,All Students,
04M381,All Students,644
04M381,All Students,647
04M406,All Students,654
04M406,All Students,653
04M406,All Students,654
04M406,All Students,661
04M406,All Students,657
04M406,All Students,652
04M406,All Students,
04M406,All Students,657
04M406,All Students,654
04M497,All Students,646
04M497,All Students,656
04M497,All Students,644
04M497,All Students,661
04M497,All Students,668
04M497,All Students,679
04M497,All Students,676
04M497,All Students,634
04M497,All Students,639
04M497,All Students,664
04M497,All Students,676
04M497,All Students,670
04M497,All Students,677
04M497,All Students,678
04M497,All Students,635
04M497,All Students,653
04M497,All Students,650
04M497,All Students,663
04M497,All Students,676
04M497,All Students,663
04M497,All Students,670
04M497,All Students,637
04M497,All Students,s
04M497,All Students,
04M497,All Students,
04M497,All Students,
04M497,All Students,
04M497,All Students,
04M497,All Students,673
04M497,All Students,675
04M610,All Students,671
04M610,All Students,662
04M610,All Students,663
04M610,All Students,665
04M610,All Students,663
04M610,All Students,668
04M610,All Students,667
04M610,All Students,663
04M610,All Students,669
04M610,All Students,664
04M610,All Students,669
04M610,All Students,648
04M610,All Students,669
04M610,All Students,666
04M610,All Students,671
04M610,All Students,658
04M610,All Students,654
04M610,All Students,662
04M610,All Students,
04M610,All Students,
04M610,All Students,
04M610,All Students,
04M610,All Students,
04M610,All Students,661
04M610,All Students,665
04M825,All Students,642
04M825,All Students,652
04M825,All Students,662
04M825,All Students,652
04M825,All Students,652
04M825,All Students,658
04M825,All Students,641
04M825,All Students,643
04M825,All Students,653
04M825,All Students,659
04M825,All Students,658
04M825,All Students,655
04M825,All Students,659
04M825,All Students,633
04M825,All Students,638
04M825,All Students,641
04M825,All Students,652
04M825,All Students,648
04M825,All Students,649
04M825,All Students,647
04M825,All Students,
04M825,All Students,
04M825,All Students,
04M825,All Students,
04M825,All Students,
04M825,All Students,652
04M825,All Students,655
04M964,All Students,637
04M964,All Students,645
04M964,All Students,645
04M964,All Students,661
04M964,All Students,669
04M964,All Students,659
04M964,All Students,667
04M964,All Students,624
04M964,All Students,643
04M964,All Students,633
04M964,All Students,631
04M964,All Students,670
04M964,All Students,684
04M964,All Students,674
04M964,All Students,626
